Aractip,Marka,Model,Arac Kayit Tip,Jan-24,Feb-24,Mar-24,Apr-24,May-24,Jun-24,Jul-24,Aug-24,Sep-24,Oct-24,Nov-24,Dec-24,Total
ESTATE,JAGUAR,E-PACE,Yeni,2,0,0,0,0,0,0,0,0,0,0,0,2
SALON ARAÇ,JAGUAR,I-PACE EV400 SE HATCHBACK,Kullanılmış,1,0,0,0,0,0,1,0,0,0,1,0,3
ESTATE,JAGUAR,I-PACE EV400 SE,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,JAGUAR,I-PACE EV400 HSE.,Kullanılmış,0,1,0,1,0,0,0,0,0,1,0,0,3
ESTATE,JAGUAR,I-PACE EV400 S,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
ESTATE,JAGUAR,E-PACE,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
ESTATE,JAGUAR,E-PACE R-DYNAMIC S AWD,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,JAGUAR,I-PACE EV400 HSE HATCHBACK-,Kullanılmış,0,2,0,0,0,0,0,0,0,0,0,0,2
SALON ARAÇ,JAGUAR,XE PRASTIGE D,Kullanılmış,0,1,0,0,1,0,0,0,0,0,0,1,3
SALON ARAÇ,JAGUAR,XE SE D,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,JAGUAR,I-PACE EV400 SE,Kullanılmış,0,1,0,0,1,0,0,0,0,0,0,0,2
ESTATE,JAGUAR,F PACE,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
ESTATE,JAGUAR,F-PACE R- SPORT,Kullanılmış,0,0,1,1,1,0,0,0,0,0,0,0,3
SALON ARAÇ,JAGUAR,I PACE EV 400 S,Kullanılmış,0,0,1,1,0,0,0,0,0,0,1,1,4
SALON ARAÇ,JAGUAR,I PACE EV400 S,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,JAGUAR,XE R-SPORT D,Kullanılmış,0,0,0,1,0,0,0,1,0,0,0,0,2
ESTATE,JAGUAR,I-PACE EV400 HSE,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,1,2
SALON ARAÇ,JAGUAR,XE R-DYNAMIC S D,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
SALON ARAÇ,JAGUAR,I-PACE HSE BLACK,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
ESTATE,JAGUAR,F-PACE,Yeni,0,0,0,0,1,0,0,0,0,0,1,1,3
SALON ARAÇ,JAGUAR,I-PACE EV 400 HSE,Kullanılmış,0,0,0,0,1,1,0,0,0,0,0,0,2
ESTATE,JAGUAR,F-PACE,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
ESTATE,JAGUAR,F-PACE R-SPORT AWD D,Kullanılmış,0,0,0,0,0,1,0,0,1,0,0,0,2
SALON ARAÇ,JAGUAR,I-PACE BLACK,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
SALON ARAÇ,JAGUAR,XF SPORT,Yeni,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,JAGUAR,XE SPORT AWD,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
SALON ARAÇ,JAGUAR,XF,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
ESTATE,JAGUAR,FPACE PORTFOLIO AWD,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
SALON ARAÇ,JAGUAR,XE S D MHEV,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
KAZICI-YÜKLEYİCİ,JCB,3CX,Yeni,1,1,0,0,4,1,0,1,1,2,0,4,15
FORK LİFT,JCB,535-140 TELESKOPİK,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
FORK LİFT,JCB,540-180 TELESKOPİK,Kullanılmış,1,1,2,0,0,2,2,1,2,0,0,4,15
FORK LİFT,JCB,TELESKOPİK,Kullanılmış,2,0,1,1,1,1,1,0,1,0,1,0,9
FORK LİFT,JCB,540V 180,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
KAZICI-YÜKLEYİCİ,JCB,KANAL KAZICI,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
FORK LİFT,JCB,540-200 TELESKOBİK,Kullanılmış,2,0,1,0,2,0,0,1,2,2,1,0,11
YÜKLEYİCİ,JCB,426,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
FORK LİFT,JCB,540-170 TELESKOBİK,Kullanılmış,1,0,0,0,1,1,0,0,0,0,0,1,4
KAZICI-YÜKLEYİCİ,JCB,BACKHOE LOADER,Yeni,1,0,0,0,0,0,0,0,0,0,0,0,1
KAZICI-YÜKLEYİCİ,JCB,220 XL EKSAVATOR,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,JCB,426E LASTİKLİ YÜKLEYİCİ,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
FORK LİFT,JCB,TELESKOPİK FORKLİFT,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
FORK LİFT,JCB,TELESKOPİK 540-170,Kullanılmış,0,0,1,0,0,0,0,0,1,0,0,0,2
FORK LİFT,JCB,531-70 TURBO,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
SEYYAR MOT.,JCB,540-140 TELESKOPİK,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
KAZICI-YÜKLEYİCİ,JCB,3CX,Kullanılmış,1,0,0,1,2,3,1,0,3,4,3,0,18
KAZICI-YÜKLEYİCİ,JCB,2CX,Kullanılmış,0,0,0,1,0,0,0,0,1,0,0,0,2
SEYYAR MOT.,JCB,TELESKOPİK FORKLİFT,Kullanılmış,0,0,0,1,1,0,0,0,0,0,0,0,2
FORK LİFT,JCB,540-200 TELESKOBİK,Yeni,0,0,0,1,0,1,0,0,0,0,0,0,2
KAZICI-YÜKLEYİCİ,JCB,220 XL,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
KAZICI-YÜKLEYİCİ,JCB,JCB 3CX BACKHOE,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
FORK LİFT,JCB,530-70,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
KAZICI-YÜKLEYİCİ,JCB,TRAKTÖR VE BAŞKA,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
FORK LİFT,JCB,JCB 540-170 TURBO POWERSHIFTTEL,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
FORK LİFT,JCB,JCB 540 FORKLIFT,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
FORK LİFT,JCB,540-140 TELESKOPİK,Kullanılmış,0,0,0,0,0,0,0,2,0,0,0,0,2
FORK LİFT,JCB,JCB 540-200 TELESKOBİK FORKLİFT,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
FORK LİFT,JCB,TELESKOPIK,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
KAZICI-YÜKLEYİCİ,JCB,JCB,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
FORK LİFT,JCB,JCB 535-140 TELESKOBİK FORKLİFT,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
FORK LİFT,JCB,540 180 TELESKOBIK FORKLIFT,Kullanılmış,0,0,0,0,0,0,0,0,1,1,0,0,2
KAZICI-YÜKLEYİCİ,JCB,3X DIGGER BACHOE LOADER,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
KAZICI-YÜKLEYİCİ,JCB,414 S,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
KAZICI-YÜKLEYİCİ,JCB,3X SİTE MASTER DIGGER,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
KAZICI-YÜKLEYİCİ,JCB,KAZICI YÜKLEYİCİ,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
FORK LİFT,JCB,JCB 535 125 FORKLIFT,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
SEYYAR MOT.,JCB,TELESKOPİK FORKLİFT 540-200,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
FORK LİFT,JCB,535 95 TELESKOBİK,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
FORK LİFT,JCB,TELEHANDLER TELESKOBİK FORLİFT 5,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
FORK LİFT,JCB,TELEHANDLER TELESKOBİK FORKLİFT,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
FORK LİFT,JCB,JCB 540 70TELEHANDLER TELESKOPİK,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
FORK LİFT,JCB,TELESKOPIK FORTLIFT,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
ESTATE,JEEP,RENEGADE SPORT,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
ESTATE,JEEP,WRANGLER,Kullanılmış,1,0,0,0,0,0,2,2,0,0,2,0,7
ESTATE,JEEP,WRANGLER RUBICON 4X4,Yeni,1,0,0,1,0,0,1,0,0,0,0,0,3
ESTATE,JEEP,CHRYSLER,Kullanılmış,1,1,0,0,1,3,1,0,1,0,0,0,8
ESTATE,JEEP,GRAND CHEROKEE,Kullanılmış,1,0,1,0,0,0,0,0,0,1,1,0,4
ESTATE,JEEP,WRANGLER SPORT,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
ESTATE,JEEP,COMPASS,Kullanılmış,0,0,1,0,0,0,0,1,1,0,1,1,5
ESTATE,JEEP,WRANGLER FREEDOM ED,Kullanılmış,0,0,1,0,0,0,1,0,0,0,0,0,2
SALON ARAÇ,JEEP,WRANGLER,Kullanılmış,0,0,1,0,0,0,0,0,1,0,0,0,2
ESTATE,JEEP,RENEGADE LIMITED MULTIJET II A,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
ESTATE,JEEP,WRANGLER RUBICON,Kullanılmış,0,0,0,0,1,1,1,0,0,1,0,0,4
ESTATE,JEEP,WRANGLER RUBICN UNLTD MJT,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
ESTATE,JEEP,RENEGADE NIGHT EAGLE,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
SALON ARAÇ,JEEP,RENEGADE,Kullanılmış,0,0,0,0,0,1,1,0,0,0,0,1,3
ESTATE,JEEP,WRANGLER UNLIMITED,Kullanılmış,0,0,0,0,0,1,0,0,1,1,0,1,4
SALON ARAÇ,JEEP,WRANGLER UNLIMITED,Kullanılmış,0,0,0,0,0,0,1,0,0,1,0,0,2
ESTATE,JEEP,RENEGADE,Kullanılmış,0,0,0,0,0,0,1,0,0,1,2,0,4
ESTATE,JEEP,WRANGLER 4.0,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
ESTATE,JEEP,RENEGADE LIMITED MHEV,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
ESTATE,JEEP,WRANGLER RUBICON UNLIMITED,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
SALON ARAÇ,JEEP,WRANGLER NIGHT EAGLE,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
ESTATE,JEEP,CHEROKEE,Kullanılmış,0,0,0,0,0,0,0,0,1,1,0,0,2
ESTATE,JEEP,WRANGLER SAHARA,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
SALON ARAÇ,JEEP,RENEGATE,Kullanılmış,0,0,0,0,0,0,0,0,0,1,1,0,2
JEEP,JEEP,WRANGLER UNLİMİTED 5,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
TRAKTÖR,JOHN,DEERE,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,JOHN,DEERE 6400 KABİNİ,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,JOHN,DEREE 6920,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,JOHN DEERE,6520 KABİNLİ KLİMALI,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,JOHN DEERE,6320,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,JOHN DEERE,6215R KABİNLİ,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
TRAKTÖR,JOHN DEERE,6420,Kullanılmış,0,0,1,0,1,0,0,0,0,0,0,0,2
TRAKTÖR,JOHN DEERE,6920,Kullanılmış,0,0,1,0,0,0,0,0,0,0,1,0,2
TRAKTÖR,JOHN DEERE,6810,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
TRAKTÖR,JOHN DEERE,6620 KABİNLİ,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
TRAKTÖR,JOHN DEERE,6900,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
TRAKTÖR,JOHN DEERE,6820,Kullanılmış,0,0,0,0,1,0,1,0,0,0,0,0,2
TRAKTÖR,JOHN DEERE,6800,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
TRAKTÖR,JOHN DEERE,6125 M KABİNLİ,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
TRAKTÖR,JOHN DEERE,6150 R KABİNLİ,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
TRAKTÖR,JOHN DEERE,6150R,Kullanılmış,0,0,0,0,0,0,1,0,2,1,1,1,6
TRAKTÖR,JOHN DEERE,6530,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
TRAKTÖR,JOHN DEERE,5105 GF KABİNLİ,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
TRAKTÖR,JOHN DEERE,7530 KABİNLİ,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
TRAKTÖR,JOHN DEERE,6400 KABİNLİ,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
FORK LİFT,JOHN DEERE,JOHN DEERE 3420 TELESKOBIK FORKL,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
TRAKTÖR,JOHN DEERE,6155R,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
TRAKTÖR,JOHN DEERE,6830,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
TRAKTÖR,JOHN DEERE,6930 KABİNLİ,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
TRAKTÖR,JOHN DEERE,6920,Yeni,0,0,0,0,0,0,0,0,0,0,0,1,1
TRAKTÖR,JOHN DEERE,P002/AD34 4X4,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,KAWASAKI,ZX 1002 BJF SX SE,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,KAWASAKI,ZX 400 SRFNN,Yeni,0,0,0,1,0,0,0,0,0,0,0,0,1
MOTOSİKLET,KAWASAKI,KLE 650 FMFNN,Kullanılmış,0,0,0,0,1,0,0,0,0,0,1,0,2
MOTOSİKLET,KAWASAKI,ER 650 HKF,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
MOTOSİKLET,KAWASAKI,EX 650 MLFA,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
MOTOSİKLET,KAWASAKI,BX125 AKFA,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
MOTOSİKLET,KAWASAKI,VULCAN S,Yeni,0,0,0,0,0,0,0,1,0,0,0,0,1
MOTOSİKLET,KAWASAKI,Z900 SE,Yeni,0,0,0,0,0,0,0,0,1,0,0,0,1
MOTOSİKLET,KAWASAKI,NINJA 399,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
MOTOSİKLET,KAWASAKI,EN500-A1,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
MOTOSİKLET,KAWASAKI,NİNJA,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
MOTOSİKLET,KAWASAKI,NINJA,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,1,2
MOTOSİKLET,KAWASAKI,VULCAN 800,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,KAWASAKI,ZX10R KRT,Yeni,0,0,0,0,0,0,0,0,0,0,0,1,1
ESTATE,KIA,CEED 3 CRDI ISG S-A,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
ESTATE,KIA,SPORTAGE,Kullanılmış,0,1,1,4,0,0,0,0,1,1,2,1,11
SALON ARAÇ,KIA,CEED 2 NAV ISG HATCHBACK,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,KIA,RIO HATCHBACK,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
SALON ARAÇ,KIA,PICANTO,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
ESTATE,KIA,EV9 GT-LINE S AWD.,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
SALON ARAÇ,KIA,STINGER GT-LINE,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
YÜKLEYİCİ,KOMATSU,WA250PT,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
MOTOSİKLET,KTM,DUKE 790,Yeni,1,0,0,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,KTM,EXC150,Yeni,0,1,0,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,KTM,DUKE 250,Yeni,0,1,1,0,0,0,0,0,0,0,0,0,2
MOTOSİKLET,KTM,390 ADV SPOKE,Yeni,0,0,1,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,KTM,DUKE 390,Yeni,0,0,1,2,0,0,0,0,1,0,0,0,4
MOTOSİKLET,KTM,250 ADVENTURE,Yeni,0,0,1,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,KTM,390 ADVENTURE,Yeni,0,0,1,0,0,0,0,0,0,0,0,0,1
MOTOSİKLET,KTM,DUKE,Kullanılmış,0,0,0,1,0,0,0,0,0,1,0,0,2
MOTOSİKLET,KTM,690 SMC R,Yeni,0,0,0,2,0,0,0,0,0,0,0,0,2
MOTOSİKLET,KTM,1290 SUPER DUKE R,Yeni,0,0,0,0,1,0,0,0,0,0,0,0,1
MOTOSİKLET,KTM,890 DUKE R 21,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
MOTOSİKLET,KTM,790 ADVENTURE,Yeni,0,0,0,0,1,0,0,0,0,0,0,0,1
MOTOSİKLET,KTM,250 EXC-F,Yeni,0,0,0,0,1,0,0,0,0,0,0,0,1
MOTOSİKLET,KTM,RC 390,Yeni,0,0,0,0,0,1,1,0,1,0,0,0,3
MOTOSİKLET,KTM,RC200,Yeni,0,0,0,0,0,0,2,0,0,0,0,0,2
MOTOSİKLET,KTM,1290 SUPERDUKE R 19,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
MOTOSİKLET,KTM,1390 SUPER DUKE R,Yeni,0,0,0,0,0,0,0,0,0,1,0,0,1
Motobisiklet,KTM,125 DUKE,Yeni,0,0,0,0,0,0,0,0,0,0,0,1,1
MOTOSİKLET,KTM,890 ADVENTURE,Yeni,0,0,0,0,0,0,0,0,0,0,0,2,2
MOTOSİKLET,KUBA,CITA,Yeni,1,0,0,0,0,0,0,0,0,0,0,0,1
MOTORLU TR (ATV),KUBA,VIPTRACK 250,Yeni,0,0,1,0,0,0,0,0,0,0,0,0,1
Motobisiklet,KUBA,CITA 50 CC,Yeni,0,0,1,0,3,0,1,0,0,0,0,0,5
MOTOSİKLET,KUBA,ROCCA,Yeni,0,0,0,1,0,0,0,0,0,0,0,0,1
MOTORLU TR (ATV),KUBA,VIP TRACK250 PRO,Yeni,0,0,0,0,1,0,0,0,0,0,0,0,1
Motobisiklet,KUBA,BLUEBERRY,Yeni,0,0,0,0,0,1,0,0,0,0,0,0,1
MOTOSİKLET,KUBA,BRILLANT 125 PRO,Yeni,0,0,0,0,0,0,1,0,0,0,0,0,1
MOTORLU TR (ATV),KUBA,LH500,Yeni,0,0,0,0,0,0,0,0,1,0,0,0,1
TRAKTÖR,KUBOTA,L1-18DT,Kullanılmış,1,0,0,0,0,0,0,0,0,0,0,0,1
KAZICI-YÜKLEYİCİ,KUBOTA,KX015-4,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
TRAKTÖR,KUBOTA,TRAKTÖR,Kullanılmış,0,0,0,0,1,0,0,2,0,0,0,1,4
TRAKTÖR,KUBOTA,GT 3D,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
TRAKTÖR,KUBOTA,B52DT,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
TRAKTÖR,KUBOTA,L1BD 56599,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
TRAKTÖR,KUBOTA,CX18,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
TRAKTÖR,KUBOTA,B7000DT,Kullanılmış,0,0,0,0,0,2,2,2,0,0,0,0,6
TRAKTÖR,KUBOTA,GL32,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
TRAKTÖR,KUBOTA,GB200,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
TRAKTÖR,KUBOTA,B6001,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
TRAKTÖR,KUBOTA,B 6001,Kullanılmış,0,0,0,0,0,0,1,0,0,0,0,0,1
TRAKTÖR,KUBOTA,E224,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
TRAKTÖR,KUBOTA,B1-17,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
TRAKTÖR,KUBOTA,LL-225D,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
TRAKTÖR,KUBOTA,L2602DT FL,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
TRAKTÖR,KUBOTA,GB155,Kullanılmış,0,0,0,0,0,0,0,1,0,0,0,0,1
TRAKTÖR,KUBOTA,ASTE A15,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
TRAKTÖR,KUBOTA,G125,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
TRAKTÖR,KUBOTA,GB175 BAHÇE TRAKTÖRÜ,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
TRAKTÖR,KUBOTA,A-17,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
TRAKTÖR,KUBOTA,ZL1-185,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
TRAKTÖR,KUBOTA,B-40 BAHÇE TRAKTÖRÜ,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
TRAKTÖR,KUBOTA,B-10,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
TRAKTÖR,KUBOTA,B6000DT,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
TRAKTÖR,KUBOTA,GB13,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
TRAKTÖR,KUBOTA,B6001FL,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
TRAKTÖR,KUBOTA,ASTE CX 16,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
TRAKTÖR,KUBOTA,A13,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
TRAKTÖR,KUBOTA,X20,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
ESTATE,LAMBORGHINI,URUS FL S,Yeni,0,1,0,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,LAMBORGHINI,AVENTADORS COUPE,Kullanılmış,0,0,1,0,0,0,0,0,0,0,0,0,1
SALON ARAÇ,LAMBORGHINI,COUPE,Kullanılmış,0,0,0,0,0,1,0,0,0,0,0,0,1
ESTATE,LAMBORGHINI,URUS V8 PERFORMANTE,Kullanılmış,0,0,0,0,0,0,0,0,0,0,0,1,1
ESTATE,LAND CRUISER,PRADO,Kullanılmış,0,0,0,0,1,0,0,0,0,0,0,0,1
ESTATE,LAND ROVER,RANGE ROVER EVOQUE,Kullanılmış,12,9,12,7,6,10,6,9,10,11,9,10,111
ESTATE,LAND ROVER,DEFENDER,Kullanılmış,4,2,0,1,1,2,1,3,0,0,3,1,18
ESTATE,LAND ROVER,RANGE ROVER SPORT,Kullanılmış,8,10,7,5,12,10,9,6,6,13,8,6,100
ESTATE,LAND ROVER,RANGE ROVER HSE D MHEV AUTO,Kullanılmış,6,0,1,1,1,3,1,3,2,1,1,1,21
ESTATE,LAND ROVER,RANGE ROVER VOGUE,Kullanılmış,3,5,6,3,12,4,3,6,3,10,6,4,65
ESTATE,LAND ROVER,RANGE ROVER AUTOBIOGRAPHY,Kullanılmış,2,4,2,6,5,7,5,4,10,4,7,7,63
ESTATE,LAND ROVER,DISCOVERY,Kullanılmış,2,1,3,2,2,2,2,0,2,0,0,0,16
ESTATE,LAND ROVER,RANGE ROVER VELAR,Kullanılmış,4,3,3,6,4,3,6,1,5,3,5,6,49
ESTATE,LAND ROVER,LAND ROVER,Kullanılmış,1,0,0,0,0,1,0,0,0,0,0,0,2
ESTATE,LAND ROVER,RANGE ROVER SPORT,Yeni,2,1,0,3,2,0,0,0,1,0,1,1,11
ESTATE,LAND ROVER,DEFENDER,Yeni,1,1,1,0,0,0,0,0,1,1,1,2,8
ESTATE,LAND ROVER,R.ROVER SPORT HSE SDV6 A,Kullanılmış,1,0,0,0,0,1,0,0,0,0,0,0,2
ESTATE,LAND ROVER,RANGE ROVER VELAR,Yeni,1,0,1,1,0,0,0,0,0,0,0,1,4
ESTATE,LAND ROVER,VOUGE SE SDV6,Kullanılmış,1,0,0,0,0,0,0,0,1,0,0,0,2
ESTATE,LAND ROVER,RANGE ROVER,Yeni,0,3,2,1,2,0,0,0,0,0,3,0,11
ESTATE,LAND ROVER,RANGE ROVER EVOQUE,Yeni,0,2,1,0,0,0,0,0,0,1,0,2,6
ESTATE,LAND ROVER,RANGE ROVER 4X4 OTM,Kullanılmış,0,1,0,0,0,0,0,0,0,0,0,0,1
ESTATE,LAND ROVER,DISCOVERY,Yeni,0,0,1,0,1,1,0,0,2,0,0,1,6
ESTATE,LAND ROVER,RANGE ROVER,Kullanılmış,0,0,1,0,0,0,0,0,1,0,0,2,4
ESTATE,LAND ROVER,RANGE ROVER SE PHEV,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
ESTATE,LAND ROVER,RANGE ROVER WESTMINSTER,Kullanılmış,0,0,0,1,1,0,3,0,0,0,2,2,9
ESTATE,LAND ROVER,RANGE ROVER SE D MHEV,Kullanılmış,0,0,0,1,0,0,0,0,0,0,0,0,1
ESTATE,LAND ROVER,SPORT ABIO DYN P400E,Kullanılmış,0,0,0,0,0,0,0,0,1,0,0,0,1
ESTATE,LAND ROVER,RANGE ROVER FIRST ED D MHEV A,Kullanılmış,0,0,0,0,0,0,0,0,1,0,2,0,3
ESTATE,LAND ROVER,VELAR R DYN S D180A,Kullanılmış,0,0,0,0,0,0,0,0,0,1,0,0,1
ESTATE,LAND ROVER,RANGE ROVER HYBRID,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
ESTATE,LAND ROVER,RANGE ROVER SPRT HSE SLVR D MHE,Kullanılmış,0,0,0,0,0,0,0,0,0,0,1,0,1
